index,Best Performance
0,0.4205519137830346
1,0.5591448105142451
2,0.583719782025855
3,0.4450264577709588
4,0.5352790832423178
5,0.46140180748155624
6,0.38270085142921517
7,0.48080871759187754
8,0.5089202470036577
9,0.5437518845972493
10,0.530420911667988
11,0.48772024464347247
12,0.5905277534030527
13,0.5500775157025032
14,0.39245568124447944
15,0.5005873042238189
16,0.518865864581099
17,0.5048387647948545
18,0.5230698989959351
19,0.5194585194962541
20,0.6752531671880856
21,0.5310069000742743
22,0.5624401458054978
23,0.5200606967372351
24,0.5232525554632967
25,0.4425932290497351
26,0.4637283769036863
27,0.6019808656829225
28,0.3523150894585558
29,0.6251989868934621
30,0.3302621804755376
31,0.5246481807648817
32,0.4411389522927712
33,0.3528136859596924
34,0.5197743134477748
35,0.4850726105632199
36,0.46853333971396327
37,0.5799285010295656
38,0.47896778630797404
39,0.4433368853464056
40,0.5202910754808265
41,0.42930500409290395
42,0.40559143735708836
43,0.470198122374611
44,0.5554808588895411
45,0.512927129412959
46,0.5047594804946008
47,0.525873490381659
48,0.583137174220914
49,0.5406011744013857
50,0.4696803262670669
51,0.492652426584471
52,0.5873623562559794
53,0.5637336194725727
54,0.4657524802125733
55,0.4792085789420604
56,0.3360649048980222
57,0.33222627396365567
58,0.5678649650113418
59,0.3629701618368967
60,0.3718826152134347
61,0.42995214839682194
62,0.6249132600839381
63,0.411237887943783
64,0.43464526489232563
65,0.4938401191777069
66,0.4020105449887456
67,0.5041318637373096
68,0.42382381150169207
69,0.6347562157333343
70,0.41396922555108484
71,0.42454401650511864
72,0.5955032516476333
73,0.48742551199408335
74,0.39680295824222966
75,0.6048843061276845
76,0.5599897135499242
77,0.4822070221257577
78,0.5895874963241252
79,0.47240811252080056
80,0.3605312347167937
81,0.4783889265522103
82,0.4674670812952403
83,0.3891752777475276
84,0.4076615196333885
85,0.49198878953591973
86,0.4650199025152726
87,0.3004429348709274
88,0.5580474287921078
89,0.5723404889625592
90,0.5844989863573234
91,0.5117393617448147
92,0.4123149531117342
93,0.25153378964919
94,0.5644019405295153
95,0.6758758980309941
96,0.5829040137268245
97,0.4556187369778015
98,0.4810441099372664
99,0.5159123000456468
100,0.5663379488903018
101,0.4397809490900364
102,0.5412260959217883
103,0.43118799804785074
104,0.4443509408630671
105,0.5072037525148214
106,0.45457259549385465
107,0.529667513951183
108,0.4881891515333736
109,0.4819471226095697
110,0.4882561910010577
111,0.5388556456298111
112,0.4250554636102748
113,0.4435203967472622
114,0.44279570845248506
115,0.56782395101422
116,0.46728933055777205
117,0.4775563588547437
118,0.538492565501859
119,0.3950326275386094
120,0.46182488297656743
121,0.499056958316206
122,0.4744824825137622
123,0.5059919339005127
124,0.4440451904225801
125,0.547930655474095
126,0.6382446794035859
127,0.44607322111742664
128,0.48361543967875115
129,0.5676722819397315
130,0.41144383345819346
131,0.5409827430109222
132,0.4405236002471855
133,0.39715062486731134
134,0.5003076969992587
135,0.37517415649273855
136,0.4244325428845128
137,0.501869650657753
138,0.46543397933775604
139,0.45735560403115433
140,0.5348649716185823
141,0.42401416942531917
142,0.5087317981920492
143,0.32306008720357426
144,0.3515065726865753
145,0.5399505147393227
146,0.5726630386647997
147,0.37438610590028615
148,0.5478648824896674
149,0.3921542044132998
150,0.40056813641419275
151,0.5074888209071945
152,0.40779973991130936
153,0.38469314466840143
154,0.41266375838475317
155,0.3878342280128403
156,0.5942098152529262
157,0.44898449032699705
158,0.5504449526547368
159,0.5708957508307113
160,0.4210960075517502
161,0.4934659191563949
162,0.40146609931726324
163,0.4444034437339062
164,0.5437435883994566
165,0.39689400159610433
166,0.5461025836524008
167,0.4701497851768393
168,0.4911476548082605
169,0.5724718890338479
170,0.5709589513323191
171,0.4538803189159104
172,0.6002087686400076
173,0.3645666352057859
174,0.6131831158545363
175,0.39833039094295986
176,0.5777200293754655
177,0.3744321786423954
178,0.4157487315165722
179,0.4657264841897949
180,0.49404623811112763
181,0.35767307525602143
182,0.42690767360977006
183,0.41648516208274106
184,0.46233423587310446
185,0.3737253228314379
186,0.4925761769430397
187,0.525769599414787
188,0.39132674593034605
189,0.45685940966601374
190,0.33085286742666076
191,0.561354341803795
192,0.46841614873822734
193,0.5252626708225967
194,0.5326895296548001
195,0.3812817142209075
196,0.4541782605441113
197,0.5753868821140253
198,0.48703714861584885
199,0.4206180886564027
200,0.5233672523424858
201,0.5073235912116416
202,0.3410325858308058
203,0.4890468287262455
204,0.4145263731280748
205,0.45707845070138375
206,0.6505696857336081
207,0.4507525367046263
208,0.487058447719702
209,0.4829697364299135
210,0.4151777327938257
211,0.5184610994718544
212,0.4543041405871641
213,0.3816664781235116
214,0.5660199499035741
215,0.5717276891744507
216,0.39987304780263716
217,0.541337305798093
218,0.4484144722673305
219,0.589563797625808
220,0.49878026305440043
221,0.49624672130085085
222,0.5358653157020314
223,0.4823830555518501
224,0.4713228042424989
225,0.5004809084882114
226,0.6186471915913261
227,0.5901953050012866
228,0.44865800557789914
229,0.4941173474562683
230,0.48210991380970036
231,0.4448515674283932
232,0.4589036684191444
233,0.4947235394648511
234,0.5783787401714754
235,0.5338305140714565
236,0.4654974939450789
237,0.5918274821468648
238,0.5595860745211179
239,0.593858463511987
240,0.3567109880211902
241,0.4965286951804676
242,0.4547371265713814
243,0.5046502141655291
244,0.3528815336204552
245,0.35062618135074664
246,0.5341504278644481
247,0.5003297628862449
248,0.3900949927477384
249,0.6211602003742034
250,0.43846743204246075
251,0.5679176562498921
252,0.3475960732992829
253,0.4440526669319705
254,0.5601467273209595
255,0.46130869355216675
256,0.47080300866531316
257,0.3588976807661827
258,0.5701968904439187
259,0.4991121349705874
260,0.4692763868779011
261,0.620896798358703
262,0.4754762350961557
263,0.45862628668906846
264,0.4610739830140253
265,0.5057020192418515
266,0.4499028063909883
267,0.5275593451936156
268,0.4637644608012622
269,0.45011146401868485
270,0.4149825048385465
271,0.4274561697417363
272,0.5908319300476235
273,0.5471436150761888
274,0.5436804799051513
275,0.5055398856068583
276,0.34934747914696035
277,0.3675295814307907
278,0.49608658038727554
279,0.5050392089195584
280,0.4728188466591148
281,0.6329023730705945
282,0.4058735284260118
283,0.5270034620148538
284,0.6000652273956275
285,0.5341401255054161
286,0.42788659743063057
287,0.4381490728230331
288,0.4333968480550624
289,0.34995228985065374
290,0.5625672028361717
291,0.4815954642581572
292,0.427066409442768
293,0.5664541701370387
294,0.4673251973965547
295,0.6065121629023987
296,0.44963319920626627
297,0.6689504625125239
298,0.4002028159807136
299,0.46769479310504886
300,0.48640347845983606
301,0.5341544025306643
302,0.4756840371301502
303,0.5359516808772233
304,0.5821486625602785
305,0.527263801197486
306,0.4601953785872376
307,0.31383652138145995
308,0.5939806347990247
309,0.5376474604801136
310,0.4352106887808751
311,0.5848926832084883
312,0.5032833729878625
313,0.4846904204371198
314,0.47704584251426896
315,0.47970746946263315
316,0.49447123173246743
317,0.35265995839314274
318,0.5395100217360712
319,0.5013481193063496
320,0.5515971959892841
321,0.42510172617586145
322,0.6282441193667899
323,0.4198901727189624
324,0.48324016340866977
325,0.47007861596959305
326,0.4345823897852217
327,0.3128037631949837
328,0.4607069687417086
329,0.4736539386752291
330,0.2647774910624138
331,0.5728002335379008
332,0.561339836323809
333,0.4842763510403653
334,0.3419977090582261
335,0.5119955823368514
336,0.43428877898195384
337,0.5596947929772776
338,0.6214032678306687
339,0.4838585503913697
340,0.5106514752717738
341,0.6990676716065262
342,0.46429243936221926
343,0.5491982392059342
344,0.3551034891075286
345,0.5014915832745932
346,0.5305063042794893
347,0.489710650226694
348,0.44619111172331727
349,0.5610053956629735
350,0.5396047098383131
351,0.49997929294394733
352,0.5936313881031392
353,0.448840005757469
354,0.45760058678774707
355,0.37157257857350334
356,0.4189769332101261
357,0.7565737253267347
358,0.450236900343828
359,0.4455001938913381
360,0.49872627960712257
361,0.3519909518665374
362,0.48832381901859956
363,0.4570157285100129
364,0.4763480934381079
365,0.4947343105669834
366,0.47933831189602555
367,0.44862863498917427
368,0.4673735671657805
369,0.4624014627621212
370,0.5755421753845806
371,0.44257277253529537
372,0.3551684479176288
373,0.5879312091116808
374,0.4644927869546275
375,0.4122809822405882
376,0.5012283161408589
377,0.4454512434484554
378,0.3400239998325533
379,0.6561473631495706
380,0.5628608483635346
381,0.47984302860887
382,0.6727897025588532
383,0.600187008630976
384,0.5268189865392623
385,0.4276764016613868
386,0.5505053965053692
387,0.5322981859208766
388,0.48334414240855905
389,0.4847338660853472
390,0.4186314018237759
391,0.6404333366675196
392,0.4146198465502371
393,0.4763063620743663
394,0.6038189022401464
395,0.5200745990472642
396,0.6215813338162911
397,0.5534853386133068
398,0.44357692366386103
399,0.5457836693425365
400,0.40247170728527376
401,0.48425017416861593
402,0.5170106913617053
403,0.5065284501036417
404,0.4416700482902317
405,0.42244816562795356
406,0.5140475021364196
407,0.5030384475305459
408,0.5192755845119376
409,0.4769717474012097
410,0.45120467523842783
411,0.4544806844452552
412,0.5360800283447668
413,0.4718715591224765
414,0.3538762061590595
415,0.4842078947170942
416,0.6361578059974784
417,0.41696022468005856
418,0.4610115063847136
419,0.6253997231496893
420,0.5416282557265873
421,0.5087898027496964
422,0.3809150703089701
423,0.5299337779810425
424,0.3621129170030474
425,0.4647339521357706
426,0.578442868588269
427,0.5359669870072432
428,0.5749820894150127
429,0.49091402873147777
430,0.44262661634158973
431,0.5453250888687803
432,0.41372182830845106
433,0.5645971982936595
434,0.648008160965748
435,0.5791337595504025
436,0.4015032062609122
437,0.6290087266774258
438,0.4666997215421328
439,0.49617442842333387
440,0.5149291018798734
441,0.5252993904859432
442,0.3261186987045138
443,0.5123308567793757
444,0.44463028371574953
445,0.36375796537964733
446,0.5106451577129187
447,0.6400024922707835
448,0.4484842415295734
449,0.40859183507644575
450,0.4516755484190724
451,0.4882640550287712
452,0.35894768524405435
453,0.5159978026940221
454,0.5417763061346225
455,0.46969222736385546
456,0.4285327391539745
457,0.426510860564658
458,0.44251278544109013
459,0.4521709964078216
460,0.3650334651249752
461,0.4528287915378954
462,0.4881955013107727
463,0.3895988171366838
464,0.3978829304881513
465,0.46071351399514715
466,0.5019579333863233
467,0.5362392603009991
468,0.4867082483165226
469,0.4170228731421051
470,0.3440403562711494
